avg,stddev,station_id,id,name,short_name,lat,lon,region_id,capacity,rental_url,created_at,updated_at
1.6470588235294118,0.48263979992390622912,536,536,1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,71,29,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=536,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.3809523809523810,0.48952153824477422468,537,537,Lexington Ave & E 24 St,6089.07,40.74025878,-73.98409214,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=537,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-0.92000000000000000000,0.40000000000000000000,539,539,Metropolitan Ave & Bedford Ave,5308.04,40.71534825,-73.96024116,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=539,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.4000000000000000,0.49403218175557095132,540,540,Lexington Ave & E 29 St,6164.09,40.74311555376486,-73.98215353488922,71,30,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=540,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.29411764705882352941,1.1365582721015025,545,545,E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=545,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.4117647058823529,0.49705012174770842189,546,546,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,38,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=546,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0.88465173692938280075,2000,2000,Front St & Washington St,4936.01,40.70255088,-73.98940236,71,30,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2000,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0,2002,2002,Wythe Ave & Metropolitan Ave,5348.02,40.716887,-73.963198,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2002,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-0.23809523809523809524,1.1175186469438804,2003,2003,1 Ave & E 18 St,5854.09,40.733812191966315,-73.98054420948029,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2003,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
2.0869565217391304,0.93524344793501271767,2006,2006,Central Park S & 6 Ave,6876.04,40.76590936,-73.97634151,71,49,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2006,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.5098039215686275,0.61229238177876566284,2008,2008,Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2008,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,2009,2009,Catherine St & Monroe St,5128.04,40.71117444,-73.99682619,71,35,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2009,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.55000000000000000000,0.84580412353252061017,2010,2010,Grand St & Greene St,5500.02,40.72165481,-74.00234737,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2010,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.5789473684210526,0.49811675413689881151,2012,2012,E 27 St & 1 Ave,6004.06,40.739445,-73.976806,71,36,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2012,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.4782608695652174,0.50318677540878551998,2021,2021,W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,71,43,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2021,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,2022,2022,E 60 St & York Ave,6682.08,40.759107,-73.959223,71,33,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2022,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.1875000000000000,0.73386908218512247292,2023,2023,E 55 St & Lexington Ave,6732.07,40.75968085,-73.97031366,71,36,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2023,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.3015873015873016,1.0870932036327596,3002,3002,South End Ave & Liberty St,5184.07,40.711512,-74.015756,71,25,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3002,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.38775510204081632653,0.93131462931466410208,3016,3016,Kent Ave & N 7 St,5489.03,40.72036775298455,-73.96165072917938,71,47,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3016,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3041,3041,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3041,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3042,3042,Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3042,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3043,3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3043,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3044,3044,Albany Ave & Fulton St,4237.02,40.6800105,-73.938475,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3044,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3047,3047,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,21,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3047,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3048,3048,Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3048,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3050,3050,Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,71,21,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3050,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3052,3052,Lewis Ave & Madison St,4425.02,40.686312,-73.935775,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3052,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3053,3053,Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3053,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3054,3054,Greene Ave & Throop Ave,4510.04,40.6894932,-73.942061,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3054,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3055,3055,Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3055,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3056,3056,Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3056,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3057,3057,Kosciuszko St & Tompkins Ave,4553.04,40.69128258,-73.9452416,71,18,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3057,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3058,3058,Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3058,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3059,3059,Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3059,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3060,3060,Willoughby Ave & Tompkins Ave,4665.02,40.69425403,-73.94626915,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3060,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3061,3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,21,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3061,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,,3064,3064,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3064,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0,3068,3068,Humboldt St & Varet St,4956.02,40.7031724,-73.940636,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3068,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3071,3071,Boerum St & Broadway,5004.02,40.70538077,-73.94976519,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3071,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3072,3072,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3072,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3073,3073,Division Ave & Hooper St,5045.04,40.70691254,-73.95441667,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3073,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3075,3075,Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783,71,33,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3075,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0,3076,3076,Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3076,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3077,3077,Stagg St & Union Ave,5117.05,40.70877084,-73.95095259,71,33,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3077,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,,3078,3078,Broadway & Roebling St,5125.07,40.70924826276157,-73.96063148975372,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3078,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3080,3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,21,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3080,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0,3081,3081,Graham Ave & Grand St,5178.06,40.711863,-73.944024,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3081,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3082,3082,Hope St & Union Ave,5187.03,40.71167351,-73.95141312,71,25,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3082,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3086,3086,Graham Ave & Conselyea St,5291.05,40.715143,-73.944507,71,25,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3086,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3087,3087,Metropolitan Ave & Meeker Ave,5300.05,40.71413311,-73.95234386,71,30,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3087,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3088,3088,Union Ave & Jackson St,5300.06,40.7160751,-73.952029,71,19,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3088,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-0.40000000000000000000,0.93218319939879806350,3090,3090,N 8 St & Driggs Ave,5340.05,40.71774592,-73.95600096,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3090,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3091,3091,Frost St & Meeker St,5371.06,40.71764,-73.94882,71,31,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3091,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
-1.00000000000000000000,0,3092,3092,Berry St & N 8 St,5379.09,40.7190095,-73.95852515,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3092,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.20000000000000000000,0.99654575824487962594,3093,3093,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,28,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3093,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3094,3094,Graham Ave & Withers St,5403.04,40.7169811,-73.94485918,71,18,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3094,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3095,3095,Graham Ave & Herbert St,5403.05,40.71929301,-73.94500379,71,23,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3095,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3096,3096,Union Ave & N 12 St,5411.07,40.71924,-73.95242,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3096,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3100,3100,Nassau Ave & Newell St,5623.03,40.724812564400175,-73.94752621650696,71,39,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3100,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
0.11764705882352941176,1.0079894745227567,3101,3101,N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3101,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3102,3102,Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3102,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3103,3103,N 11 St & Wythe Ave,5489.02,40.72153267,-73.95782357,71,27,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3103,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
1.00000000000000000000,0,3105,3105,N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,71,24,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3105,2017-10-05 20:05:35.158795,2017-10-05 20:05:35.158795
